Name,Date,Close
Quant Active Fund Gr,10-05-2021,351.4281
Quant Active Fund Gr,07-05-2021,345.3118
Quant Active Fund Gr,06-05-2021,339.7011
Quant Active Fund Gr,05-05-2021,336.1454
Quant Active Fund Gr,04-05-2021,331.009
Quant Active Fund Gr,03-05-2021,332.0953
Quant Active Fund Gr,30-04-2021,327.1001
Quant Active Fund Gr,29-04-2021,327.0622
Quant Active Fund Gr,28-04-2021,326.7439
Quant Active Fund Gr,27-04-2021,322.3181
Quant Active Fund Gr,26-04-2021,317.3442
Quant Active Fund Gr,23-04-2021,315.2187
Quant Active Fund Gr,22-04-2021,315.7656
Quant Active Fund Gr,20-04-2021,313.1154
Quant Active Fund Gr,19-04-2021,311.73
Quant Active Fund Gr,16-04-2021,317.0113
Quant Active Fund Gr,15-04-2021,312.6782
Quant Active Fund Gr,13-04-2021,312.8047
Quant Active Fund Gr,12-04-2021,309.9407
Quant Active Fund Gr,09-04-2021,320.3335
Quant Active Fund Gr,08-04-2021,318.2094
Quant Active Fund Gr,07-04-2021,313.3478
Quant Active Fund Gr,06-04-2021,310.1315
Quant Active Fund Gr,05-04-2021,308.0105
Quant Active Fund Gr,01-04-2021,306.6322
Quant Active Fund Gr,31-03-2021,300.8904
Quant Active Fund Gr,30-03-2021,300.3626
Quant Active Fund Gr,26-03-2021,295.6177
Quant Active Fund Gr,25-03-2021,292.9885
Quant Active Fund Gr,24-03-2021,298.8527
Quant Active Fund Gr,23-03-2021,303.7109
Quant Active Fund Gr,22-03-2021,302.223
Quant Active Fund Gr,19-03-2021,298.5362
Quant Active Fund Gr,18-03-2021,292.9341
Quant Active Fund Gr,17-03-2021,295.4107
Quant Active Fund Gr,16-03-2021,299.277
Quant Active Fund Gr,15-03-2021,297.3955
Quant Active Fund Gr,12-03-2021,295.8787
Quant Active Fund Gr,10-03-2021,294.7614
Quant Active Fund Gr,09-03-2021,293.2761
Quant Active Fund Gr,08-03-2021,293.8658
Quant Active Fund Gr,05-03-2021,292.4102
Quant Active Fund Gr,04-03-2021,297.1538
Quant Active Fund Gr,03-03-2021,297.2237
Quant Active Fund Gr,02-03-2021,295.386
Quant Active Fund Gr,01-03-2021,290.4192
Quant Active Fund Gr,26-02-2021,285.1341
Quant Active Fund Gr,25-02-2021,288.7007
Quant Active Fund Gr,24-02-2021,283.9634
Quant Active Fund Gr,23-02-2021,282.6089
Quant Active Fund Gr,22-02-2021,280.6254
Quant Active Fund Gr,19-02-2021,285.9386
Quant Active Fund Gr,18-02-2021,287.2961
Quant Active Fund Gr,17-02-2021,285.5862
Quant Active Fund Gr,16-02-2021,284.0923
Quant Active Fund Gr,15-02-2021,282.9108
Quant Active Fund Gr,12-02-2021,282.7578
Quant Active Fund Gr,11-02-2021,283.6795
Quant Active Fund Gr,10-02-2021,283.0587
Quant Active Fund Gr,09-02-2021,282.0833
Quant Active Fund Gr,08-02-2021,280.864
Quant Active Fund Gr,05-02-2021,277.883
Quant Active Fund Gr,04-02-2021,279.6096
Quant Active Fund Gr,03-02-2021,278.6469
Quant Active Fund Gr,02-02-2021,273.5917
Quant Active Fund Gr,01-02-2021,269.4364
Quant Active Fund Gr,29-01-2021,264.4555
Quant Active Fund Gr,28-01-2021,266.1315
Quant Active Fund Gr,27-01-2021,264.9153
Quant Active Fund Gr,25-01-2021,271.1068
Quant Active Fund Gr,22-01-2021,273.2304
Quant Active Fund Gr,21-01-2021,277.0279
Quant Active Fund Gr,20-01-2021,281.3252
Quant Active Fund Gr,19-01-2021,280.7569
Quant Active Fund Gr,18-01-2021,278
Quant Active Fund Gr,15-01-2021,284.0095
Quant Active Fund Gr,14-01-2021,283.2793
Quant Active Fund Gr,13-01-2021,280.3811
Quant Active Fund Gr,12-01-2021,280.1343
Quant Active Fund Gr,11-01-2021,279.9335
Quant Active Fund Gr,08-01-2021,279.8794
Quant Active Fund Gr,07-01-2021,275.1063
Quant Active Fund Gr,06-01-2021,274.0424
Quant Active Fund Gr,05-01-2021,273.0884
Quant Active Fund Gr,04-01-2021,271.6177
Quant Active Fund Gr,01-01-2021,268.7654
Quant Active Fund Gr,31-12-2020,266.7639
