Date,Close,Nifty50
07-27-2020,196.4982,11300.55
07-24-2020,195.9874,11131.8
07-23-2020,195.1115,11194.15
07-22-2020,192.567,11215.45
07-21-2020,192.918,11132.6
07-20-2020,193.2298,11162.25
07-17-2020,192.4213,11022.2
07-16-2020,190.358,10901.7
07-15-2020,189.0672,10739.95
07-14-2020,190.0987,10618.2
07-13-2020,191.1319,10607.35
07-10-2020,188.1756,10802.7
07-09-2020,187.2188,10768.05
07-08-2020,186.1101,10813.45
07-07-2020,185.9296,10705.75
07-06-2020,186.4097,10799.65
07-03-2020,185.1447,10763.65
07-02-2020,183.6342,10607.35
07-01-2020,183.3281,10551.7
06-30-2020,182.2576,10430.05
06-29-2020,182.9008,10302.1
06-26-2020,184.4335,10312.4
06-25-2020,185.9374,10383
06-24-2020,182.8073,10288.9
06-23-2020,187.4722,10305.3
06-22-2020,185.6797,10471
06-19-2020,180.2459,10311.2
06-18-2020,179.7788,10244.4
06-17-2020,178.5103,10091.65
06-16-2020,175.7894,9881.15
06-15-2020,174.333,9914
06-12-2020,172.4701,9813.7
06-11-2020,171.9108,9972.9
06-10-2020,173.4024,9902
06-09-2020,171.1115,10116.15
06-08-2020,172.4299,10046.65
06-05-2020,173.3654,10167.45
06-04-2020,171.2223,10142.15
06-03-2020,170.1785,10029.1
06-02-2020,169.9683,10061.55
06-01-2020,168.6933,9979.1
05-29-2020,165.9327,9826.15
05-28-2020,164.3502,9580.3
05-27-2020,164.61,9490.1
05-26-2020,163.075,9314.95
05-22-2020,163.1558,9029.05
05-21-2020,163.3513,9039.25
05-20-2020,160.7907,9106.25
05-19-2020,159.3899,9066.55
05-18-2020,157.7978,8879.1
05-15-2020,160.1934,8823.25
05-14-2020,160.2912,9136.85
05-13-2020,159.7067,9142.75
05-12-2020,159.6607,9383.55
05-11-2020,160.5837,9196.55
05-08-2020,160.5745,9239.2
05-07-2020,159.9022,9251.5
05-06-2020,159.9011,9199.05
05-05-2020,158.8565,9270.9
05-04-2020,159.4592,9205.6
04-30-2020,161.1409,9293.5
04-29-2020,159.9404,9553.35
04-28-2020,157.4754,9380.9
04-27-2020,157.5136,9282.3
04-24-2020,153.8874,9154.4
04-23-2020,156.2677,9313.9
04-22-2020,155.3289,9187.3
04-21-2020,153.2085,8981.45
04-20-2020,155.8118,9261.85
04-17-2020,157.8083,9266.75
04-16-2020,156.5146,8992.8
04-15-2020,155.1071,8925.3
04-13-2020,155.0241,8993.85
04-09-2020,154.6218,9111.9
04-08-2020,150.4018,8748.75
04-07-2020,146.0061,8792.2
04-03-2020,134.8635,8083.8
04-01-2020,135.2575,8253.8
03-31-2020,137.9742,8597.75
03-30-2020,132.3671,8281.1
03-27-2020,133.6611,8660.25
03-26-2020,133.9914,8641.45
03-25-2020,128.2753,8317.85
03-24-2020,125.2688,7801.05
03-23-2020,124.2583,7610.25
03-20-2020,138.3564,8745.45
03-19-2020,129.857,8263.45
03-18-2020,133.6353,8468.8
03-17-2020,141.6386,8967.05
03-16-2020,144.6167,9197.4
03-13-2020,155.5383,9955.2
03-12-2020,152.2664,9590.15
03-11-2020,166.156,10458.4
03-09-2020,166.439,10451.45
03-06-2020,175.6191,10989.45
03-05-2020,180.2316,11269
03-04-2020,178.5825,11251
03-03-2020,179.5063,11303.3
03-02-2020,175.1242,11132.75
02-28-2020,175.1229,11201.75
02-27-2020,182.5336,11633.3
02-26-2020,183.7762,11678.5
02-25-2020,186.2413,11797.9
02-24-2020,187.151,11829.4
02-20-2020,191.4804,12080.85
02-19-2020,190.6162,12125.9
02-18-2020,185.8979,11992.5
02-17-2020,185.7832,12045.8
02-14-2020,188.6959,12113.45
02-13-2020,190.1336,12174.65
02-12-2020,190.3507,12201.2
02-11-2020,188.9312,12107.9
02-10-2020,187.6062,12031.5
02-07-2020,189.1849,12098.35
02-06-2020,187.811,12137.95
02-05-2020,186.4887,12089.15
02-04-2020,184.7199,11979.65
02-03-2020,181.1929,11707.9
01-31-2020,188.1163,11661.85
01-30-2020,189.4044,11962.1
01-29-2020,192.0917,12035.8
01-28-2020,191.5764,12129.5
01-27-2020,192.9998,12055.8
01-24-2020,193.5683,12119
01-23-2020,191.4278,12248.25
01-22-2020,189.1987,12180.35
01-21-2020,188.6959,12106.9
01-20-2020,189.1692,12169.85
01-17-2020,189.9419,12224.55
01-16-2020,189.8235,12352.35
01-15-2020,189.7457,12355.5
01-14-2020,189.8458,12343.3
01-13-2020,189.59,12362.3
01-10-2020,187.9649,12329.55
01-09-2020,186.9347,12256.8
01-08-2020,184.0902,12215.9
01-07-2020,184.5715,12025.35
01-06-2020,183.0497,12052.95
01-03-2020,187.2149,11993.05
01-02-2020,187.5911,12226.65
01-01-2020,185.5863,12282.2
12-31-2019,185.8283,12182.5
12-30-2019,186.2726,12168.45
12-27-2019,186.6462,12255.85
12-26-2019,184.9426,12245.8
12-24-2019,185.2459,12126.55
12-23-2019,185.9066,12214.55
12-20-2019,186.2408,12262.75
12-19-2019,185.7646,12271.8
12-18-2019,185.0249,12259.7
12-17-2019,184.7017,12221.65
12-16-2019,184.3736,12165
12-13-2019,185.9364,12053.95
12-12-2019,184.4227,12086.7
12-11-2019,183.252,11971.8
12-10-2019,183.1635,11910.15
12-09-2019,186.0208,11856.8
12-06-2019,187.1854,11937.5
12-05-2019,189.0768,11921.5
12-04-2019,190.1613,12018.4
12-03-2019,190.828,12043.2
12-02-2019,191.3068,11994.2
11-29-2019,191.7823,12048.2
11-28-2019,192.7814,12056.05
11-27-2019,191.7907,12151.15
11-26-2019,190.9963,12100.7
11-25-2019,192.6503,12037.7
11-22-2019,191.8648,12073.75
11-21-2019,193.5376,11914.4
11-20-2019,192.5762,11968.4
11-19-2019,191.738,11999.1
11-18-2019,190.992,11940.1
11-15-2019,192.0974,11884.5
11-14-2019,192.8314,11895.45
11-13-2019,193.261,11872.1
11-11-2019,191.9059,11840.45
11-08-2019,190.3884,11913.45
11-07-2019,191.6573,11908.15
11-06-2019,192.4167,12012.05
11-05-2019,190.793,11966.05
11-04-2019,192.9435,11917.2
11-01-2019,193.2364,11941.3
10-31-2019,194.8943,11890.6
10-30-2019,194.8894,11877.45
10-29-2019,191.6044,11844.1
10-25-2019,187.9724,11786.85
10-24-2019,186.1045,11627.15
10-23-2019,187.4873,11583.9
10-22-2019,186.063,11582.6
10-18-2019,184.0682,11604.1
10-17-2019,181.2495,11588.35
10-16-2019,178.7587,11661.85
10-15-2019,175.4392,11586.35
10-14-2019,174.045,11464
10-11-2019,172.6048,11428.3
10-10-2019,172.0018,11341.15
10-09-2019,174.0035,11305.05
10-07-2019,172.3251,11234.55
10-04-2019,173.7208,11313.3
10-03-2019,176.6762,11126.4
10-01-2019,176.7051,11174.75
09-30-2019,176.9052,11314
09-27-2019,177.8227,11359.9
09-26-2019,177.6167,11474.45
09-25-2019,175.2946,11512.4
09-24-2019,177.8148,11571.2
09-23-2019,178.8139,11440.2
09-20-2019,174.8857,11588.2
09-19-2019,165.3622,11600.2
09-18-2019,167.2632,11274.2
09-17-2019,165.5552,10704.8
09-16-2019,169.6932,10840.65
09-13-2019,171.3592,10817.6
09-12-2019,170.6834,11003.5
09-11-2019,171.3374,11075.9
09-09-2019,170.7594,10982.8
09-06-2019,169.5678,11035.7
09-05-2019,167.2972,11003.05
09-04-2019,167.5716,10946.2
09-03-2019,167.2577,10847.9
08-30-2019,170.4405,10844.65
08-29-2019,169.042,10797.9
08-28-2019,170.8669,11023.25
08-27-2019,170.7237,10948.3
08-26-2019,167.6774,11046.1
08-23-2019,163.5216,11105.35
08-22-2019,162.9895,11057.85
08-21-2019,165.6782,10829.35
08-20-2019,169.097,10741.35
08-19-2019,171.2623,10918.7
08-16-2019,171.7806,11017
08-14-2019,170.1201,11053.9
08-13-2019,167.3811,11047.8
08-09-2019,171.6874,11029.4
08-08-2019,170.0942,10925.85
08-07-2019,168.2852,11109.65
08-06-2019,170.7068,11032.45
08-05-2019,168.0607,10855.5
08-02-2019,170.5876,10948.25
08-01-2019,170.1559,10862.6
07-31-2019,173.4209,10997.35
07-30-2019,171.6973,10980
07-29-2019,174.7833,11118
07-26-2019,178.2724,11085.4
07-25-2019,177.3253,11189.2
07-24-2019,176.5809,11284.3
07-23-2019,179.0266,11252.15
07-22-2019,179.8519,11271.3
07-19-2019,180.3844,11331.05
07-18-2019,183.2364,11346.2
07-17-2019,185.5142,11419.25
07-16-2019,184.8477,11596.9
07-15-2019,184.6251,11687.5
07-12-2019,184.5683,11662.6
07-11-2019,183.4576,11588.35
07-10-2019,180.5929,11552.5
07-09-2019,182.6783,11582.9
07-08-2019,181.0041,11498.9
07-05-2019,186.4998,11555.9
07-04-2019,188.6398,11558.6
07-03-2019,187.4397,11811.15
07-02-2019,186.4436,11946.75
07-01-2019,185.9327,11916.75
06-28-2019,185.3163,11910.3
06-27-2019,184.2701,11865.6
06-26-2019,183.8267,11788.85
06-25-2019,182.0233,11841.55
06-24-2019,181.5477,11847.55
06-21-2019,181.8231,11796.45
06-20-2019,182.1284,11699.65
06-19-2019,179.6819,11724.1
06-18-2019,180.6364,11831.75
06-17-2019,180.1579,11691.45
06-14-2019,182.4792,11691.5
06-13-2019,183.7583,11672.15
06-12-2019,184.1438,11823.3
06-11-2019,185.7021,11914.05
06-10-2019,185.2833,11906.2
06-07-2019,184.621,11965.6
06-06-2019,184.454,11922.7
06-04-2019,187.8848,11870.65
06-03-2019,189.3384,11843.75
05-31-2019,187.5936,12021.65
05-30-2019,187.9006,12088.55
05-29-2019,187.1368,11922.8
05-28-2019,189.4261,11945.9
05-27-2019,189.8915,11861.1
05-24-2019,185.2516,11928.75
05-23-2019,179.9164,11924.75
05-22-2019,179.6736,11844.1
05-21-2019,178.7671,11657.05
05-20-2019,180.1419,11737.9
05-17-2019,173.5509,11709.1
05-16-2019,172.9301,11828.25
05-15-2019,171.9748,11407.15
05-14-2019,173.3152,11257.1
05-13-2019,171.632,11157
05-10-2019,175.436,11222.05
05-09-2019,175.3756,11148.2
05-08-2019,176.6304,11278.9
05-07-2019,178.5036,11301.8
05-06-2019,180.3936,11359.45
05-03-2019,182.2297,11497.9
05-02-2019,181.9143,11598.25
04-30-2019,182.243,11712.25
04-26-2019,183.6331,11754.65
04-25-2019,182.1831,11641.8
04-24-2019,183.4116,11726.15
04-23-2019,181.9584,11575.95
04-22-2019,181.2614,11594.45
04-18-2019,184.5485,11752.8
04-16-2019,185.6075,11787.15
04-15-2019,185.0561,11690.35
04-12-2019,185.0482,11643.45
04-11-2019,183.4678,11596.7
04-10-2019,182.4022,11584.3
04-09-2019,183.2872,11671.95
04-08-2019,182.6638,11604.5
04-05-2019,182.0547,11665.95
04-04-2019,181.1686,11598
04-03-2019,182.4745,11643.95
04-02-2019,183.8212,11713.2
04-01-2019,184.5428,11669.15
03-31-2019,183.7462,11623.9
03-29-2019,183.7683,11570
03-28-2019,181.616,11445.05
03-27-2019,179.9847,11483.25
03-26-2019,179.4144,11354.25
03-25-2019,177.2427,11456.9
03-22-2019,179.4631,11521.05
03-20-2019,180.7152,11532.4
03-19-2019,181.1448,11462.2
03-18-2019,179.8579,11426.85
03-15-2019,179.6278,11343.25
03-14-2019,179.098,11341.7
03-13-2019,179.0405,11301.2
03-12-2019,179.8386,11168.05
03-11-2019,178.0827,11035.4
03-08-2019,175.0211,11058.2
03-07-2019,175.2824,11053
03-06-2019,175.1356,10987.45
03-05-2019,173.9454,10863.5
03-01-2019,170.7099,10792.5
02-28-2019,168.8831,10806.65
02-27-2019,168.2573,10835.3
02-26-2019,167.585,10880.1
02-25-2019,168.28,10791.65
02-22-2019,167.6778,10789.85
02-21-2019,167.1961,10735.45
02-20-2019,166.1329,10604.35
02-19-2019,164.895,10640.95
